STATION,STATION_NAME,DATE,HPCP
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101019 05:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101019 06:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101019 13:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101019 14:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 05:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 06:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 07:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 08:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 10:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 15:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 16:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101026 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101028 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101028 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101028 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 03:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 04:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 06:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 08:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 09:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 10:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 11:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 12:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 15:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 16:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 22:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101029 23:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 00:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 03:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 04:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 05:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 07:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 08:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101030 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101031 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101031 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101101 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101102 13:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101102 14:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101102 15:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101104 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101104 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101104 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101104 21:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 03:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 07:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 08:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 10:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 11:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 12:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 13:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 14:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 16:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 19:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 20:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101107 21:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101108 00:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101108 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101108 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101108 03:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 03:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 04:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 05:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 06:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 07:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 08:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 10:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 11:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 12:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 13:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 14:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 16:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101109 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 09:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 10:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 12:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 15:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 16:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101113 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 11:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 12:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 13:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 14:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 15:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 22:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101114 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 03:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 06:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 07:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 08:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 10:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 11:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 15:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 16:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101115 21:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101116 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101116 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101116 21:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101116 22:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101116 23:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101117 00:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101117 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101117 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101117 03:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101117 04:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101117 05:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101117 06:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101117 07:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101118 16:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101118 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101118 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101118 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101118 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101118 21:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101118 22:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101118 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101119 00:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101119 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101119 22:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101119 23:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 00:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 03:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 04:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 06:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 12:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 15:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 21:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101120 23:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101121 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 07:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 08:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 09:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 10:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 11:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 12:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 13:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 14:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 15:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 16:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 17:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 18:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 19:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 21:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 22:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101122 23:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 00:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 01:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 02:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 03:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 04:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 05:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 06:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 09:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 12:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 14:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 21:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101123 23:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 00:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 01:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 02:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 03:00,0.06
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 04:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 11:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 12:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101124 23:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 00:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 04:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 05:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 06:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 08:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 10:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 11:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 12:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 13:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 21:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 22:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101125 23:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 00:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 03:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 05:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 06:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 08:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 10:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 11:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 13:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 15:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 21:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101126 23:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 00:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 02:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 04:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 06:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 07:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 08:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 09:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 13:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 16:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 17:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 18:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 19:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 20:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 21:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 22:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101127 23:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,20101128 00:00,0.00
