Time,precip_mm_ERA5_4km,JUNEAU AIRPORT,month
2015-02-13,0.000,15.748,Feb
2015-02-14,0.000,2.286,Feb
2015-02-15,0.000,0.254,Feb
2015-02-16,0.000,1.778,Feb
2015-02-17,0.000,10.160,Feb
2015-02-18,0.000,1.016,Feb
2015-02-19,0.000,7.874,Feb
2015-02-20,0.000,0.254,Feb
2015-02-21,0.000,1.016,Feb
2015-02-22,0.000,13.462,Feb
2015-02-23,0.000,11.938,Feb
2015-02-24,0.000,0.762,Feb
2015-02-25,0.000,0.254,Feb
2015-02-26,0.000,0.000,Feb
2015-02-27,0.000,0.000,Feb
2015-02-28,0.000,0.000,Feb
2015-03-01,0.000,0.254,Mar
2015-03-02,0.000,0.000,Mar
2015-03-03,0.000,0.254,Mar
2015-03-04,0.000,1.524,Mar
2015-03-05,0.000,17.780,Mar
2015-03-06,0.000,0.762,Mar
2015-03-07,0.000,5.334,Mar
2015-03-08,0.000,7.874,Mar
2015-03-09,0.000,1.016,Mar
2015-03-10,0.000,1.270,Mar
2015-03-11,0.000,12.700,Mar
2015-03-12,0.000,14.986,Mar
2015-03-13,0.000,10.160,Mar
2015-03-14,0.000,2.286,Mar
2015-03-15,0.000,0.254,Mar
2015-03-16,0.000,0.000,Mar
2015-03-17,0.000,0.254,Mar
2015-03-18,0.000,0.762,Mar
2015-03-19,0.000,1.524,Mar
2015-03-20,0.000,2.540,Mar
2015-03-21,0.000,10.668,Mar
2015-03-22,0.000,0.508,Mar
2015-03-23,0.000,0.000,Mar
2015-03-24,0.000,0.000,Mar
2015-03-25,0.000,0.254,Mar
2015-03-26,0.000,6.858,Mar
2015-03-27,0.000,6.858,Mar
2015-03-28,0.000,1.016,Mar
2015-03-29,0.000,2.540,Mar
2015-03-30,0.000,0.508,Mar
2015-03-31,0.000,5.080,Mar
2015-04-01,0.000,3.556,Apr
2015-04-02,0.000,0.254,Apr
2015-04-03,0.000,0.254,Apr
2015-04-04,0.000,0.254,Apr
2015-04-05,0.000,0.000,Apr
2015-04-06,0.000,0.254,Apr
2015-04-07,0.000,3.302,Apr
2015-04-08,0.000,28.956,Apr
2015-04-09,0.000,5.588,Apr
2015-04-10,0.000,18.288,Apr
2015-04-11,0.000,7.112,Apr
2015-04-12,0.000,5.842,Apr
2015-04-13,0.000,0.254,Apr
2015-04-14,0.000,4.318,Apr
2015-04-15,0.000,8.128,Apr
2015-04-16,0.000,12.192,Apr
2015-04-17,0.000,3.556,Apr
2015-04-18,0.000,17.526,Apr
2015-04-19,0.000,16.510,Apr
2015-04-20,0.000,10.668,Apr
2015-04-21,0.000,0.254,Apr
2015-04-22,0.000,0.000,Apr
2015-04-23,0.000,0.000,Apr
2015-04-24,0.000,0.000,Apr
2015-04-25,0.000,0.000,Apr
2015-04-26,0.000,1.778,Apr
2015-04-27,0.000,1.778,Apr
2015-04-28,0.000,24.892,Apr
2015-04-29,0.000,6.604,Apr
2015-04-30,0.000,1.778,Apr
2015-05-01,0.000,6.096,May
2015-05-02,0.000,0.254,May
2015-05-03,0.000,0.000,May
2015-05-04,0.000,0.000,May
2015-05-05,0.000,0.000,May
2015-05-06,0.000,0.000,May
2015-05-07,0.000,0.000,May
2015-05-08,0.000,0.254,May
2015-05-09,0.000,5.588,May
2015-05-10,0.000,0.254,May
2015-05-11,0.000,0.254,May
2015-05-12,0.000,0.000,May
2015-05-13,0.000,0.000,May
2015-05-14,0.000,0.000,May
2015-05-15,0.000,0.000,May
2015-05-16,0.000,0.000,May
2015-05-17,0.000,0.000,May
2015-05-18,0.000,0.000,May
2015-05-19,0.000,0.000,May
2015-05-20,0.000,0.000,May
2015-05-21,0.000,0.000,May
2015-05-22,0.000,0.000,May
2015-05-23,0.000,0.000,May
2015-05-24,0.000,0.000,May
2015-05-25,0.000,0.000,May
2015-05-26,0.000,0.254,May
2015-05-27,0.000,1.270,May
2015-05-28,0.000,0.254,May
2015-05-29,0.000,0.000,May
2015-05-30,0.000,0.000,May
2015-05-31,0.000,0.000,May
2015-06-01,0.000,0.000,Jun
2015-06-02,0.000,0.508,Jun
2015-06-03,0.000,8.382,Jun
2015-06-04,0.000,15.240,Jun
2015-06-05,0.000,2.794,Jun
2015-06-06,0.000,10.668,Jun
2015-06-07,0.000,7.620,Jun
2015-06-08,0.000,1.778,Jun
2015-06-09,0.000,0.254,Jun
2015-06-10,0.000,13.462,Jun
2015-06-11,0.000,11.430,Jun
2015-06-12,0.000,0.254,Jun
2015-06-13,0.000,0.254,Jun
2015-06-14,0.000,0.000,Jun
2015-06-15,0.000,0.000,Jun
2015-06-16,0.000,0.000,Jun
2015-06-17,0.000,0.254,Jun
2015-06-18,0.000,2.032,Jun
2015-06-19,0.000,0.254,Jun
2015-06-20,0.000,0.000,Jun
2015-06-21,0.000,0.000,Jun
2015-06-22,0.000,0.000,Jun
2015-06-23,0.000,0.000,Jun
2015-06-24,0.000,0.254,Jun
2015-06-25,0.000,6.604,Jun
2015-06-26,0.000,13.208,Jun
2015-06-27,0.000,1.016,Jun
2015-06-28,0.000,2.286,Jun
2015-06-29,0.000,21.082,Jun
2015-06-30,0.000,0.000,Jun
2015-07-01,0.000,10.668,Jul
2015-07-02,0.000,5.080,Jul
2015-07-03,0.000,2.286,Jul
2015-07-04,0.000,0.000,Jul
2015-07-05,0.000,0.000,Jul
2015-07-06,0.000,0.000,Jul
2015-07-07,0.000,0.254,Jul
2015-07-08,0.000,16.256,Jul
2015-07-09,0.000,0.254,Jul
2015-07-10,0.000,8.636,Jul
2015-07-11,0.000,10.160,Jul
2015-07-12,0.000,23.368,Jul
2015-07-13,0.000,32.004,Jul
2015-07-14,0.000,16.764,Jul
2015-07-15,0.000,9.652,Jul
2015-07-16,0.000,1.016,Jul
2015-07-17,0.000,6.604,Jul
2015-07-18,0.000,2.032,Jul
2015-07-19,0.000,16.002,Jul
2015-07-20,0.000,1.016,Jul
2015-07-21,0.000,0.000,Jul
2015-07-22,0.000,0.254,Jul
2015-07-23,0.000,50.800,Jul
2015-07-24,0.000,1.778,Jul
2015-07-25,0.000,0.000,Jul
2015-07-26,0.000,3.556,Jul
2015-07-27,0.000,14.986,Jul
2015-07-28,0.000,7.366,Jul
2015-07-29,0.000,11.684,Jul
2015-07-30,0.000,7.620,Jul
2015-07-31,0.000,4.572,Jul
2015-08-01,0.000,0.762,Aug
2015-08-02,0.000,0.254,Aug
2015-08-03,0.000,0.254,Aug
2015-08-04,0.000,0.000,Aug
2015-08-05,0.000,0.000,Aug
2015-08-06,0.000,1.524,Aug
2015-08-07,0.000,0.254,Aug
2015-08-08,0.000,0.000,Aug
2015-08-09,0.000,0.000,Aug
2015-08-10,0.000,5.080,Aug
2015-08-11,0.000,9.652,Aug
2015-08-12,0.000,25.400,Aug
2015-08-13,0.000,0.000,Aug
2015-08-14,0.000,0.000,Aug
2015-08-15,0.000,0.000,Aug
2015-08-16,0.000,2.032,Aug
2015-08-17,0.000,8.128,Aug
2015-08-18,0.000,26.670,Aug
2015-08-19,0.000,6.604,Aug
2015-08-20,0.000,5.842,Aug
2015-08-21,0.000,1.524,Aug
2015-08-22,0.000,26.162,Aug
2015-08-23,0.000,17.526,Aug
2015-08-24,0.000,2.794,Aug
2015-08-25,0.000,0.000,Aug
2015-08-26,0.000,1.270,Aug
2015-08-27,0.000,26.162,Aug
2015-08-28,0.000,12.192,Aug
2015-08-29,0.000,1.016,Aug
2015-08-30,0.000,26.416,Aug
2015-08-31,0.000,19.558,Aug
2015-09-01,0.000,0.000,Sep
2015-09-02,0.000,0.000,Sep
2015-09-03,0.000,0.000,Sep
2015-09-04,0.000,0.254,Sep
2015-09-05,0.000,0.762,Sep
2015-09-06,0.000,2.794,Sep
2015-09-07,0.000,14.732,Sep
2015-09-08,0.000,0.254,Sep
2015-09-09,0.000,3.556,Sep
2015-09-10,0.000,43.688,Sep
2015-09-11,0.000,6.604,Sep
2015-09-12,0.000,3.556,Sep
2015-09-13,0.000,1.016,Sep
2015-09-14,0.000,2.794,Sep
2015-09-15,0.000,13.716,Sep
2015-09-16,0.000,21.590,Sep
2015-09-17,0.000,22.352,Sep
2015-09-18,0.000,34.036,Sep
2015-09-19,0.000,5.588,Sep
2015-09-20,0.000,12.446,Sep
2015-09-21,0.000,4.572,Sep
2015-09-22,0.000,0.762,Sep
2015-09-23,0.000,0.254,Sep
2015-09-24,0.000,0.508,Sep
2015-09-25,0.000,0.254,Sep
2015-09-26,0.000,21.336,Sep
2015-09-27,0.000,3.556,Sep
2015-09-28,0.000,27.432,Sep
2015-09-29,0.000,41.148,Sep
2015-09-30,0.000,3.556,Sep
2015-10-01,0.000,0.254,Oct
2015-10-02,0.000,0.000,Oct
2015-10-03,0.000,0.000,Oct
2015-10-04,0.000,0.000,Oct
2015-10-05,0.000,0.000,Oct
2015-10-06,0.000,0.000,Oct
2015-10-07,0.000,0.254,Oct
2015-10-08,0.000,15.748,Oct
2015-10-09,0.000,25.908,Oct
2015-10-10,0.000,1.016,Oct
2015-10-11,0.000,13.716,Oct
2015-10-12,0.000,12.192,Oct
2015-10-13,0.000,9.652,Oct
2015-10-14,0.000,1.270,Oct
2015-10-15,0.000,7.366,Oct
2015-10-16,0.000,5.842,Oct
2015-10-17,0.000,12.192,Oct
2015-10-18,0.000,17.018,Oct
2015-10-19,0.000,1.270,Oct
2015-10-20,0.000,8.382,Oct
2015-10-21,0.000,15.494,Oct
2015-10-22,0.000,12.192,Oct
2015-10-23,0.000,1.270,Oct
2015-10-24,0.000,0.254,Oct
2015-10-25,0.000,0.000,Oct
2015-10-26,0.000,0.000,Oct
2015-10-27,0.000,0.000,Oct
2015-10-28,0.000,2.032,Oct
2015-10-29,0.000,8.636,Oct
2015-10-30,0.000,11.430,Oct
2015-10-31,0.000,0.254,Oct
2015-11-01,0.000,0.000,Nov
2015-11-02,0.000,1.016,Nov
2015-11-03,0.000,17.018,Nov
2015-11-04,0.000,6.858,Nov
2015-11-05,0.000,9.906,Nov
2015-11-06,0.000,7.620,Nov
2015-11-07,0.000,13.208,Nov
2015-11-08,0.000,2.286,Nov
2015-11-09,0.000,17.272,Nov
2015-11-10,0.000,9.144,Nov
2015-11-11,0.000,4.826,Nov
2015-11-12,0.000,26.416,Nov
2015-11-13,0.000,30.988,Nov
2015-11-14,0.000,10.414,Nov
2015-11-15,0.000,4.318,Nov
2015-11-16,0.000,1.016,Nov
2015-11-17,0.000,7.874,Nov
2015-11-18,0.000,13.208,Nov
2015-11-19,0.000,1.016,Nov
2015-11-20,0.000,21.844,Nov
2015-11-21,0.000,12.954,Nov
2015-11-22,0.000,4.826,Nov
2015-11-23,0.000,0.000,Nov
2015-11-24,0.000,0.254,Nov
2015-11-25,0.000,0.254,Nov
2015-11-26,0.000,0.000,Nov
2015-11-27,0.000,8.128,Nov
2015-11-28,0.000,34.290,Nov
2015-11-29,0.000,27.940,Nov
2015-11-30,0.000,10.668,Nov
2015-12-01,0.000,4.826,Dec
2015-12-02,0.000,3.556,Dec
2015-12-03,0.000,0.254,Dec
2015-12-04,0.000,0.000,Dec
2015-12-05,0.000,0.254,Dec
2015-12-06,0.000,0.254,Dec
2015-12-07,0.000,8.636,Dec
2015-12-08,0.000,2.540,Dec
2015-12-09,0.000,5.334,Dec
2015-12-10,0.000,0.254,Dec
2015-12-11,0.000,0.000,Dec
2015-12-12,0.000,2.540,Dec
2015-12-13,0.000,0.254,Dec
2015-12-14,0.000,5.080,Dec
2015-12-15,0.000,0.254,Dec
2015-12-16,0.000,0.254,Dec
2015-12-17,0.000,0.254,Dec
2015-12-18,0.000,0.254,Dec
2015-12-19,0.000,0.000,Dec
2015-12-20,0.000,3.556,Dec
2015-12-21,0.000,1.016,Dec
2015-12-22,0.000,1.524,Dec
2015-12-23,0.000,0.254,Dec
2015-12-24,0.000,0.000,Dec
2015-12-25,0.000,0.254,Dec
2015-12-26,0.000,10.160,Dec
2015-12-27,0.000,1.016,Dec
2015-12-28,0.000,2.032,Dec
2015-12-29,0.000,4.064,Dec
2015-12-30,0.000,0.254,Dec
2015-12-31,0.000,5.080,Dec
2016-01-01,0.000,3.810,Jan
2016-01-02,0.000,13.970,Jan
2016-01-03,0.000,0.254,Jan
2016-01-04,0.000,0.000,Jan
2016-01-05,0.000,0.000,Jan
2016-01-06,0.000,0.000,Jan
2016-01-07,0.000,0.000,Jan
2016-01-08,0.000,0.254,Jan
2016-01-09,0.000,6.350,Jan
2016-01-10,0.000,2.032,Jan
2016-01-11,0.000,15.240,Jan
2016-01-12,0.000,1.524,Jan
2016-01-13,0.000,3.048,Jan
2016-01-14,0.000,24.384,Jan
2016-01-15,0.000,0.254,Jan
2016-01-16,0.000,0.254,Jan
2016-01-17,0.000,0.254,Jan
2016-01-18,0.000,1.524,Jan
2016-01-19,0.000,0.508,Jan
2016-01-20,0.000,0.254,Jan
2016-01-21,0.000,2.794,Jan
2016-01-22,0.000,1.524,Jan
2016-01-23,0.000,7.366,Jan
2016-01-24,0.000,12.700,Jan
2016-01-25,0.000,21.844,Jan
2016-01-26,0.000,22.098,Jan
2016-01-27,0.000,9.906,Jan
2016-01-28,0.000,13.970,Jan
2016-01-29,0.000,1.016,Jan
2016-01-30,0.000,0.254,Jan
2016-01-31,0.000,0.000,Jan
2016-02-01,0.000,0.254,Feb
2016-02-02,0.000,1.524,Feb
2016-02-03,0.000,0.508,Feb
2016-02-04,0.000,7.874,Feb
2016-02-05,0.000,3.810,Feb
2016-02-06,0.000,1.778,Feb
2016-02-07,0.000,1.524,Feb
2016-02-08,0.000,3.810,Feb
2016-02-09,0.000,0.254,Feb
2016-02-10,0.000,6.858,Feb
2016-02-11,0.000,3.048,Feb
2016-02-12,0.000,3.048,Feb
2016-02-13,0.000,0.508,Feb
2016-02-14,0.000,4.064,Feb
2016-02-15,0.000,2.794,Feb
2016-02-16,0.000,0.000,Feb
2016-02-17,0.000,0.000,Feb
2016-02-18,0.000,0.000,Feb
2016-02-19,0.000,0.254,Feb
2016-02-20,0.000,4.318,Feb
2016-02-21,0.000,1.778,Feb
2016-02-22,0.000,0.508,Feb
2016-02-23,0.000,0.254,Feb
2016-02-24,0.000,6.096,Feb
2016-02-25,0.000,9.652,Feb
2016-02-26,0.000,6.096,Feb
2016-02-27,0.000,0.254,Feb
2016-02-28,0.000,12.700,Feb
2016-02-29,0.000,0.254,Feb
2016-03-01,0.000,0.000,Mar
2016-03-02,0.000,0.000,Mar
2016-03-03,0.000,0.254,Mar
2016-03-04,0.000,0.254,Mar
2016-03-05,0.000,1.778,Mar
2016-03-06,0.000,0.254,Mar
2016-03-07,0.000,2.794,Mar
2016-03-08,0.000,4.826,Mar
2016-03-09,0.000,0.254,Mar
2016-03-10,0.000,0.254,Mar
2016-03-11,0.000,1.524,Mar
2016-03-12,0.000,0.000,Mar
2016-03-13,0.000,0.000,Mar
2016-03-14,0.000,0.000,Mar
2016-03-15,0.000,10.414,Mar
2016-03-16,0.000,2.032,Mar
2016-03-17,0.000,0.254,Mar
2016-03-18,0.000,0.000,Mar
2016-03-19,0.000,0.254,Mar
2016-03-20,0.000,0.000,Mar
2016-03-21,0.000,0.254,Mar
2016-03-22,0.000,0.254,Mar
2016-03-23,0.000,0.254,Mar
2016-03-24,0.000,2.032,Mar
2016-03-25,0.000,3.048,Mar
2016-03-26,0.000,5.588,Mar
2016-03-27,0.000,2.286,Mar
2016-03-28,0.000,10.668,Mar
2016-03-29,0.000,7.112,Mar
2016-03-30,0.000,0.254,Mar
2016-03-31,0.000,0.000,Mar
2016-04-01,0.000,4.826,Apr
2016-04-02,0.000,0.762,Apr
2016-04-03,0.000,0.000,Apr
2016-04-04,0.000,5.080,Apr
2016-04-05,0.000,9.652,Apr
2016-04-06,0.000,0.508,Apr
2016-04-07,0.000,4.826,Apr
2016-04-08,0.000,3.810,Apr
2016-04-09,0.000,0.000,Apr
2016-04-10,0.000,1.016,Apr
2016-04-11,0.000,5.334,Apr
2016-04-12,0.000,1.270,Apr
2016-04-13,0.000,0.254,Apr
2016-04-14,0.000,2.032,Apr
2016-04-15,0.000,3.302,Apr
2016-04-16,0.000,0.508,Apr
2016-04-17,0.000,22.606,Apr
2016-04-18,0.000,3.810,Apr
2016-04-19,0.000,0.254,Apr
2016-04-20,0.000,0.000,Apr
2016-04-21,0.000,0.254,Apr
2016-04-22,0.000,1.778,Apr
2016-04-23,0.000,19.558,Apr
2016-04-24,0.000,8.382,Apr
2016-04-25,0.000,0.254,Apr
2016-04-26,0.000,2.286,Apr
2016-04-27,0.000,4.318,Apr
2016-04-28,0.000,3.810,Apr
2016-04-29,0.000,11.176,Apr
2016-04-30,0.000,10.160,Apr
2016-05-01,0.000,22.352,May
2016-05-02,0.000,25.400,May
2016-05-03,0.000,0.000,May
2016-05-04,0.000,3.810,May
2016-05-05,0.000,22.606,May
2016-05-06,0.000,39.624,May
2016-05-07,0.000,9.144,May
2016-05-08,0.000,0.254,May
2016-05-09,0.000,1.016,May
2016-05-10,0.000,0.508,May
2016-05-11,0.000,0.000,May
2016-05-12,0.000,0.000,May
2016-05-13,0.000,0.000,May
2016-05-14,0.000,0.000,May
2016-05-15,0.000,0.254,May
2016-05-16,0.000,5.842,May
2016-05-17,0.000,5.842,May
2016-05-18,0.000,1.270,May
2016-05-19,0.000,0.000,May
2016-05-20,0.000,0.000,May
2016-05-21,0.000,0.000,May
2016-05-22,0.000,0.000,May
2016-05-23,0.000,0.254,May
2016-05-24,0.000,0.254,May
2016-05-25,0.000,1.016,May
2016-05-26,0.000,0.254,May
2016-05-27,0.000,0.000,May
2016-05-28,0.000,0.000,May
2016-05-29,0.000,0.508,May
2016-05-30,0.000,4.572,May
2016-05-31,0.000,0.254,May
2016-06-01,0.000,5.842,Jun
2016-06-02,0.000,0.762,Jun
2016-06-03,0.000,21.336,Jun
2016-06-04,0.000,3.302,Jun
2016-06-05,0.000,9.144,Jun
2016-06-06,0.000,1.778,Jun
2016-06-07,0.000,0.762,Jun
2016-06-08,0.000,0.000,Jun
2016-06-09,0.000,0.000,Jun
2016-06-10,0.000,0.000,Jun
2016-06-11,0.000,2.032,Jun
2016-06-12,0.000,8.382,Jun
2016-06-13,0.000,1.270,Jun
2016-06-14,0.000,0.000,Jun
2016-06-15,0.000,0.254,Jun
2016-06-16,0.000,0.254,Jun
2016-06-17,0.000,0.254,Jun
2016-06-18,0.000,0.254,Jun
2016-06-19,0.000,0.000,Jun
2016-06-20,0.000,2.032,Jun
2016-06-21,0.000,1.524,Jun
2016-06-22,0.000,0.254,Jun
2016-06-23,0.000,0.000,Jun
2016-06-24,0.000,5.334,Jun
2016-06-25,0.000,3.302,Jun
2016-06-26,0.000,2.794,Jun
2016-06-27,0.000,0.254,Jun
2016-06-28,0.000,0.000,Jun
2016-06-29,0.000,1.778,Jun
2016-06-30,0.000,16.764,Jun
2016-07-01,0.000,5.588,Jul
2016-07-02,0.000,12.192,Jul
2016-07-03,0.000,0.000,Jul
2016-07-04,0.000,0.000,Jul
2016-07-05,0.000,0.254,Jul
2016-07-06,0.000,0.254,Jul
2016-07-07,0.000,0.000,Jul
2016-07-08,0.000,0.254,Jul
2016-07-09,0.000,0.254,Jul
2016-07-10,0.000,0.254,Jul
2016-07-11,0.000,0.254,Jul
2016-07-12,0.000,0.762,Jul
2016-07-13,0.000,0.762,Jul
2016-07-14,0.000,0.762,Jul
2016-07-15,0.000,0.254,Jul
2016-07-16,0.000,0.000,Jul
2016-07-17,0.000,0.000,Jul
2016-07-18,0.000,0.000,Jul
2016-07-19,0.000,0.000,Jul
2016-07-20,0.000,3.302,Jul
2016-07-21,0.000,6.096,Jul
2016-07-22,0.000,4.064,Jul
2016-07-23,0.000,25.400,Jul
2016-07-24,0.000,3.302,Jul
2016-07-25,0.000,6.604,Jul
2016-07-26,0.000,10.414,Jul
2016-07-27,0.000,21.082,Jul
2016-07-28,0.000,3.810,Jul
2016-07-29,0.000,4.318,Jul
2016-07-30,0.000,0.254,Jul
2016-07-31,0.000,0.254,Jul
2016-08-01,0.000,0.000,Aug
2016-08-02,0.000,0.254,Aug
2016-08-03,0.000,20.066,Aug
2016-08-04,0.000,0.000,Aug
2016-08-05,0.000,0.000,Aug
2016-08-06,0.000,0.000,Aug
2016-08-07,0.000,0.254,Aug
2016-08-08,0.000,15.748,Aug
2016-08-09,0.000,4.826,Aug
2016-08-10,0.000,19.558,Aug
2016-08-11,0.000,6.350,Aug
2016-08-12,0.000,3.302,Aug
2016-08-13,0.000,17.018,Aug
2016-08-14,0.000,5.842,Aug
2016-08-15,0.000,14.224,Aug
2016-08-16,0.000,1.270,Aug
2016-08-17,0.000,0.254,Aug
2016-08-18,0.000,8.890,Aug
2016-08-19,0.000,0.762,Aug
2016-08-20,0.000,0.000,Aug
2016-08-21,0.000,0.000,Aug
2016-08-22,0.000,1.016,Aug
2016-08-23,0.000,10.160,Aug
2016-08-24,0.000,6.858,Aug
2016-08-25,0.000,5.334,Aug
2016-08-26,0.000,5.334,Aug
2016-08-27,0.000,0.000,Aug
2016-08-28,0.000,0.000,Aug
2016-08-29,0.000,4.318,Aug
2016-08-30,0.000,0.762,Aug
2016-08-31,0.000,0.000,Aug
2016-09-01,0.000,0.000,Sep
2016-09-02,0.000,0.000,Sep
2016-09-03,0.000,0.000,Sep
2016-09-04,0.000,0.000,Sep
2016-09-05,0.000,22.860,Sep
2016-09-06,0.000,32.512,Sep
2016-09-07,0.000,1.524,Sep
2016-09-08,0.000,11.176,Sep
2016-09-09,0.000,68.326,Sep
2016-09-10,0.000,2.794,Sep
2016-09-11,0.000,0.000,Sep
2016-09-12,0.000,7.620,Sep
2016-09-13,0.000,10.668,Sep
2016-09-14,0.000,15.494,Sep
2016-09-15,0.000,28.702,Sep
2016-09-16,0.000,1.270,Sep
2016-09-17,0.000,11.430,Sep
2016-09-18,0.000,4.572,Sep
2016-09-19,0.000,0.254,Sep
2016-09-20,0.000,0.000,Sep
2016-09-21,0.000,0.000,Sep
2016-09-22,0.000,34.544,Sep
2016-09-23,0.000,5.842,Sep
2016-09-24,0.000,21.590,Sep
2016-09-25,0.000,1.270,Sep
2016-09-26,0.000,5.334,Sep
2016-09-27,0.000,7.620,Sep
2016-09-28,0.000,0.508,Sep
2016-09-29,0.000,0.000,Sep
2016-09-30,0.000,0.000,Sep
2016-10-01,0.000,0.000,Oct
2016-10-02,0.000,0.000,Oct
2016-10-03,0.000,0.000,Oct
2016-10-04,0.000,0.254,Oct
2016-10-05,0.000,0.000,Oct
2016-10-06,0.000,0.000,Oct
2016-10-07,0.000,0.000,Oct
2016-10-08,0.000,0.000,Oct
2016-10-09,0.000,0.000,Oct
2016-10-10,0.000,0.000,Oct
2016-10-11,0.000,0.000,Oct
2016-10-12,0.000,0.000,Oct
2016-10-13,0.000,0.000,Oct
2016-10-14,0.000,0.000,Oct
2016-10-15,0.000,9.398,Oct
2016-10-16,0.000,25.908,Oct
2016-10-17,0.000,4.064,Oct
2016-10-18,0.000,8.890,Oct
2016-10-19,0.000,3.810,Oct
2016-10-20,0.000,1.524,Oct
2016-10-21,0.000,1.524,Oct
2016-10-22,0.000,7.874,Oct
2016-10-23,0.000,0.508,Oct
2016-10-24,0.000,1.270,Oct
2016-10-25,0.000,0.000,Oct
2016-10-26,0.000,0.762,Oct
2016-10-27,0.000,0.254,Oct
2016-10-28,0.000,0.000,Oct
2016-10-29,0.000,0.254,Oct
2016-10-30,0.000,0.000,Oct
2016-10-31,0.000,0.254,Oct
2016-11-01,0.000,0.762,Nov
2016-11-02,0.000,3.302,Nov
2016-11-03,0.000,15.494,Nov
2016-11-04,0.000,16.002,Nov
2016-11-05,0.000,6.604,Nov
2016-11-06,0.000,1.778,Nov
2016-11-07,0.000,7.112,Nov
2016-11-08,0.000,14.986,Nov
2016-11-09,0.000,7.620,Nov
2016-11-10,0.000,21.590,Nov
2016-11-11,0.000,16.510,Nov
2016-11-12,0.000,0.254,Nov
2016-11-13,0.000,6.858,Nov
2016-11-14,0.000,3.810,Nov
2016-11-15,0.000,0.000,Nov
2016-11-16,0.000,0.000,Nov
2016-11-17,0.000,0.000,Nov
2016-11-18,0.000,0.000,Nov
2016-11-19,0.000,0.000,Nov
2016-11-20,0.000,0.000,Nov
2016-11-21,0.000,0.000,Nov
2016-11-22,0.000,0.762,Nov
2016-11-23,0.000,0.254,Nov
2016-11-24,0.000,2.286,Nov
2016-11-25,0.000,0.254,Nov
2016-11-26,0.000,0.254,Nov
2016-11-27,0.000,2.032,Nov
2016-11-28,0.000,2.286,Nov
2016-11-29,0.000,36.068,Nov
2016-11-30,0.000,0.254,Nov
2016-12-01,0.000,6.096,Dec
2016-12-02,0.000,32.258,Dec
2016-12-03,0.000,27.940,Dec
2016-12-04,0.000,0.254,Dec
2016-12-05,0.000,0.000,Dec
2016-12-06,0.000,5.334,Dec
2016-12-07,0.000,9.906,Dec
2016-12-08,0.000,0.000,Dec
2016-12-09,0.000,0.000,Dec
2016-12-10,0.000,0.000,Dec
2016-12-11,0.000,0.000,Dec
2016-12-12,0.000,0.000,Dec
2016-12-13,0.000,0.254,Dec
2016-12-14,0.000,0.000,Dec
2016-12-15,0.000,0.000,Dec
2016-12-16,0.000,0.762,Dec
2016-12-17,0.000,16.002,Dec
2016-12-18,0.000,14.986,Dec
2016-12-19,0.000,11.176,Dec
2016-12-20,0.000,15.494,Dec
2016-12-21,0.000,8.636,Dec
2016-12-22,0.000,0.254,Dec
2016-12-23,0.000,0.000,Dec
2016-12-24,0.000,0.000,Dec
2016-12-25,0.000,0.508,Dec
2016-12-26,0.000,2.540,Dec
2016-12-27,0.000,5.588,Dec
2016-12-28,0.000,8.890,Dec
2016-12-29,0.000,0.762,Dec
2016-12-30,0.000,4.064,Dec
2016-12-31,0.000,0.000,Dec
2017-01-01,0.000,0.000,Jan
2017-01-02,0.000,0.000,Jan
2017-01-03,0.000,0.000,Jan
2017-01-04,0.000,0.254,Jan
2017-01-05,0.000,0.000,Jan
2017-01-06,0.000,0.000,Jan
2017-01-07,0.000,0.000,Jan
2017-01-08,0.000,0.000,Jan
2017-01-09,0.000,0.000,Jan
2017-01-10,0.000,0.000,Jan
2017-01-11,0.000,0.254,Jan
2017-01-12,0.000,0.762,Jan
2017-01-13,0.000,29.718,Jan
2017-01-14,0.000,19.558,Jan
2017-01-15,0.000,14.986,Jan
2017-01-16,0.000,37.846,Jan
2017-01-17,0.000,0.254,Jan
2017-01-18,0.000,5.080,Jan
2017-01-19,0.000,9.906,Jan
2017-01-20,0.000,0.254,Jan
2017-01-21,0.000,0.000,Jan
2017-01-22,0.000,0.254,Jan
2017-01-23,0.000,3.556,Jan
2017-01-24,0.000,14.986,Jan
2017-01-25,0.000,4.064,Jan
2017-01-26,0.000,3.556,Jan
2017-01-27,0.000,5.842,Jan
2017-01-28,0.000,6.858,Jan
2017-01-29,0.000,2.286,Jan
2017-01-30,0.000,0.000,Jan
2017-01-31,0.000,0.000,Jan
2017-02-01,0.000,0.000,Feb
2017-02-02,0.000,0.000,Feb
2017-02-03,0.000,0.000,Feb
2017-02-04,0.000,0.000,Feb
2017-02-05,0.000,0.000,Feb
2017-02-06,0.000,0.000,Feb
2017-02-07,0.000,0.000,Feb
2017-02-08,0.000,0.254,Feb
2017-02-09,0.000,0.254,Feb
2017-02-10,0.000,1.524,Feb
2017-02-11,0.000,47.244,Feb
2017-02-12,0.000,18.542,Feb
2017-02-13,0.000,15.494,Feb
2017-02-14,0.000,13.970,Feb
2017-02-15,0.000,8.128,Feb
2017-02-16,0.000,0.000,Feb
2017-02-17,0.000,0.508,Feb
2017-02-18,0.000,0.000,Feb
2017-02-19,0.000,0.000,Feb
2017-02-20,0.000,0.000,Feb
2017-02-21,0.000,0.000,Feb
2017-02-22,0.000,0.762,Feb
